,spotify_id,name,followers,popularity,genres,chart_hits
15170,6bDWAcdtVR3WHz2xtiIPUi,Fujii Kaze,973643.0,73,['japanese teen pop'],"['id (1)', 'jp (17)', 'my (1)', 'ph (1)', 'sa (1)', 'sg (1)', 'kr (1)', 'th (1)', 'ae (1)', 'vn (1)']"
14216,4J13m9IZh03PEhoxAxRhXO,Gerardo Ortiz,6428125.0,73,"['banda', 'corrido', 'musica mexicana', 'norteno', 'nueva musica mexicana', 'sierreno']","['gt (1)', 'mx (16)']"
21190,6PvvGcCY2XtUcSRld1Wilr,Silk Sonic,728183.0,73,[],
17463,4S9EykWXhStSc15wEx8QFK,Céline Dion,6538187.0,73,['canadian pop'],"['gb (1)', 'at (1)', 'be (1)', 'bg (1)', 'ca (3)', 'cy (1)', 'cz (1)', 'dk (1)', 'ee (1)', 'fi (1)', 'fr (2)', 'gr (1)', 'hk (2)', 'hu (2)', 'is (1)', 'id (4)', 'ie (2)', 'it (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (2)', 'mt (1)', 'mx (1)', 'nl (1)', 'nz (1)', 'no (2)', 'pa (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'sg (2)', 'sk (1)', 'za (1)', 'es (1)', 'se (2)', 'ch (1)', 'tw (2)', 'th (1)', 'vn (1)']"
11273,3jOstUTkEu2JkjvRdBA5Gu,Weezer,2873113.0,73,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'rock']","['us (1)', 'ca (1)']"
125329,7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,2797892.0,73,"['classical', 'early romantic era', 'polish classical']",
10125,4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,2527286.0,73,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'sophisti-pop', 'synthpop']","['us (1)', 'gb (1)', 'au (1)', 'ca (1)', 'ee (1)', 'is (1)', 'ie (1)', 'lv (1)', 'lt (1)', 'nz (1)']"
1210,4Ly0KABsxlx4fNj63zJTrF,Seafret,667199.0,73,['folk-pop'],"['gb (1)', 'ar (1)', 'au (1)', 'at (1)', 'be (1)', 'bo (1)', 'ca (1)', 'cl (1)', 'cr (1)', 'cy (1)', 'cz (1)', 'dk (1)', 'ec (1)', 'eg (1)', 'sv (1)', 'ee (1)', 'fi (1)', 'de (1)', 'hu (1)', 'id (1)', 'ie (1)', 'il (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'nl (1)', 'nz (1)', 'no (1)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (1)', 'pt (1)', 'ro (1)', 'sa (2)', 'sg (1)', 'sk (1)', 'za (1)', 'se (1)', 'ch (1)', 'ae (1)']"
7059,5ENS85nZShljwNgg4wFD7D,Gabry Ponte,382768.0,73,"['edm', 'eurodance', 'italo dance', 'pop dance', 'slap house', 'tropical house']","['at (1)', 'be (2)', 'cz (1)', 'dk (1)', 'ee (1)', 'fi (1)', 'fr (2)', 'de (3)', 'hu (1)', 'is (1)', 'it (4)', 'lt (1)', 'lu (2)', 'my (1)', 'nl (3)', 'no (1)', 'sg (1)', 'sk (1)', 'za (1)', 'se (1)', 'ch (1)', 'vn (1)']"
18778,3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,2021467.0,73,"['electropop', 'pop']","['us (4)', 'au (1)', 'ca (1)', 'cy (1)', 'ee (2)', 'hk (6)', 'in (1)', 'id (3)', 'lv (1)', 'lt (2)', 'my (10)', 'mt (1)', 'nz (1)', 'no (2)', 'ph (5)', 'sg (15)', 'kr (4)', 'tw (8)', 'th (7)', 'ae (3)', 'vn (5)']"
1846,5e4Dhzv426EvQe3aDb64jL,Shania Twain,2672192.0,73,"['canadian country', 'canadian pop', 'country', 'country dawn', 'dance pop']","['ca (1)', 'ph (1)', 'ae (1)']"
1839,0ONHkAv9pCAFxb0zJwDNTy,Pusha T,2551259.0,73,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'virginia hip hop']","['us (14)', 'gb (3)', 'au (1)', 'bg (5)', 'ca (15)', 'ee (1)', 'gr (2)', 'is (5)', 'lv (1)', 'lt (1)', 'nz (1)', 'ro (2)', 'sk (1)', 'za (9)']"
15820,47MpMsUfWtgyIIBEFOr4FE,Lunay,7253905.0,73,"['latin hip hop', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino']","['us (2)', 'ar (11)', 'be (1)', 'bo (12)', 'ca (1)', 'cl (17)', 'co (11)', 'cr (9)', 'cy (1)', 'do (12)', 'ec (11)', 'sv (10)', 'gr (1)', 'gt (12)', 'hn (10)', 'hu (1)', 'it (2)', 'lt (1)', 'lu (2)', 'mt (4)', 'mx (6)', 'ma (1)', 'nl (1)', 'ni (9)', 'pa (15)', 'py (13)', 'pe (11)', 'pt (2)', 'ro (1)', 'es (16)', 'ch (2)', 'uy (15)']"
14264,7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,6823561.0,73,"['dance pop', 'latin pop', 'mexican pop', 'puerto rican pop']","['ar (14)', 'be (1)', 'bo (7)', 'bg (1)', 'cl (13)', 'co (6)', 'cr (5)', 'do (6)', 'ec (9)', 'sv (5)', 'gr (1)', 'gt (6)', 'hn (4)', 'hu (1)', 'it (2)', 'lt (1)', 'lu (1)', 'mt (1)', 'mx (9)', 'nl (1)', 'ni (4)', 'pa (9)', 'py (6)', 'pe (7)', 'pl (1)', 'pt (1)', 'sk (1)', 'es (12)', 'ch (1)', 'uy (10)']"
19373,64tJ2EAv1R6UaZqc4iOCyj,YOASOBI,4298598.0,73,"['j-pop', 'japanese teen pop']","['hk (17)', 'id (2)', 'jp (25)', 'my (2)', 'sg (2)', 'kr (1)', 'tw (12)']"
89108,4myTppRgh0rojLxx8RycOp,Ryan Lewis,15155.0,73,[],
531,5CCwRZC6euC8Odo6y9X8jr,Rita Ora,7592797.0,73,"['dance pop', 'edm', 'electropop', 'pop', 'pop rap', 'post-teen pop', 'tropical house', 'uk pop']","['us (6)', 'gb (9)', 'au (8)', 'at (8)', 'be (7)', 'bo (2)', 'br (5)', 'bg (9)', 'ca (8)', 'co (1)', 'cy (5)', 'cz (8)', 'dk (7)', 'do (1)', 'sv (1)', 'ee (11)', 'fi (9)', 'fr (6)', 'de (9)', 'gr (8)', 'gt (3)', 'hn (1)', 'hk (8)', 'hu (11)', 'is (7)', 'in (2)', 'id (4)', 'ie (9)', 'il (3)', 'it (6)', 'jp (4)', 'lv (9)', 'lt (11)', 'lu (7)', 'my (8)', 'mt (8)', 'mx (2)', 'nl (7)', 'nz (7)', 'no (9)', 'pa (3)', 'py (1)', 'ph (8)', 'pl (7)', 'pt (7)', 'ro (4)', 'ru (1)', 'sg (8)', 'sk (9)', 'za (1)', 'es (4)', 'se (6)', 'ch (9)', 'tw (11)', 'th (5)', 'tr (6)', 'ua (1)', 'ae (1)', 'uy (2)', 'vn (3)']"
12453,7An4yvF7hDYDolN4m5zKBp,Soda Stereo,7048441.0,73,"['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'ska argentino']","['ar (21)', 'bo (3)', 'cl (7)', 'co (6)', 'ec (6)', 'sv (5)', 'hn (6)', 'mx (4)', 'ni (3)', 'py (4)', 'pe (9)', 'uy (6)']"
12300,4qXC0i02bSFstECuXP2ZpL,Blxst,338986.0,73,['pop rap'],"['us (1)', 'gb (1)', 'au (1)', 'at (1)', 'be (1)', 'ca (1)', 'cy (1)', 'dk (1)', 'de (1)', 'ie (1)', 'il (1)', 'lu (1)', 'nl (1)', 'nz (1)', 'no (1)', 'ph (1)', 'pt (1)', 'ro (1)', 'za (1)', 'kr (1)', 'se (1)', 'ch (1)', 'ae (1)']"
18415,2W8yFh0Ga6Yf3jiayVxwkE,Dove Cameron,3730603.0,73,"['pop', 'post-teen pop']","['us (1)', 'gb (1)', 'ar (1)', 'au (1)', 'at (1)', 'be (1)', 'bo (1)', 'br (1)', 'bg (2)', 'ca (1)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (1)', 'cz (1)', 'dk (1)', 'ec (1)', 'ee (1)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (1)', 'hn (1)', 'hk (1)', 'hu (1)', 'is (1)', 'in (1)', 'ie (1)', 'il (1)', 'it (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'nl (1)', 'nz (1)', 'no (2)', 'pa (1)', 'pe (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'ro (1)', 'sa (1)', 'sg (1)', 'sk (1)', 'za (1)', 'kr (1)', 'es (1)', 'se (1)', 'ch (1)', 'tw (1)', 'th (1)', 'ae (1)', 'uy (1)']"
9658,6MPCFvOQv5cIGfw3jODMF0,Internet Money,658235.0,73,"['pop rap', 'rap', 'trap']","['us (7)', 'gb (4)', 'ar (1)', 'au (3)', 'at (3)', 'be (2)', 'bo (1)', 'br (1)', 'bg (3)', 'ca (7)', 'co (1)', 'cr (1)', 'cy (3)', 'cz (1)', 'dk (3)', 'do (2)', 'eg (1)', 'sv (1)', 'ee (5)', 'fi (3)', 'fr (1)', 'de (3)', 'gr (3)', 'hn (1)', 'hk (1)', 'hu (4)', 'is (4)', 'in (1)', 'id (1)', 'ie (2)', 'il (1)', 'it (1)', 'jp (1)', 'lv (4)', 'lt (3)', 'lu (5)', 'my (1)', 'ma (1)', 'nl (2)', 'nz (3)', 'ni (1)', 'no (5)', 'pa (2)', 'ph (1)', 'pl (1)', 'pt (2)', 'ro (4)', 'ru (1)', 'sa (2)', 'sg (1)', 'sk (1)', 'za (5)', 'kr (2)', 'es (2)', 'se (2)', 'ch (3)', 'tw (1)', 'th (1)', 'tr (1)', 'ua (1)', 'ae (4)', 'uy (1)', 'vn (1)', 'ad (1)']"
11134,14CHVeJGrR5xgUGQFV5BVM,Fivio Foreign,1012244.0,73,"['brooklyn drill', 'hip hop', 'new york drill', 'rap', 'trap']","['us (3)', 'gb (1)', 'au (2)', 'at (1)', 'be (1)', 'bg (1)', 'ca (3)', 'cy (1)', 'dk (2)', 'ee (1)', 'fi (2)', 'de (1)', 'is (2)', 'ie (1)', 'lv (1)', 'lt (1)', 'lu (2)', 'nl (1)', 'nz (2)', 'no (2)', 'ro (1)', 'za (1)', 'kr (1)', 'se (1)', 'ch (1)', 'ae (1)']"
15365,3MdXrJWsbVzdn6fe5JYkSQ,Latto,874990.0,73,"['pop', 'rap', 'trap queen']","['us (1)', 'gb (1)', 'au (2)', 'ca (1)', 'ie (1)', 'nz (1)']"
9171,6yJCxee7QumYr820xdIsjo,Zac Brown Band,3279099.0,73,"['contemporary country', 'country', 'country road', 'modern country rock']","['us (4)', 'ca (3)', 'cz (1)', 'ee (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'is (1)', 'lv (1)', 'lt (1)', 'my (1)', 'mt (1)', 'ph (2)', 'pl (1)', 'sg (2)', 'sk (1)', 'ch (1)', 'tw (1)', 'tr (1)']"
9218,048LktY5zMnakWq7PTtFrz,CKay,990009.0,73,['afro r&b'],"['us (2)', 'gb (2)', 'ar (2)', 'au (2)', 'at (3)', 'be (4)', 'bo (2)', 'br (2)', 'bg (3)', 'ca (2)', 'cl (2)', 'co (2)', 'cr (2)', 'cy (4)', 'cz (2)', 'dk (4)', 'do (2)', 'ec (2)', 'eg (3)', 'sv (2)', 'ee (2)', 'fi (2)', 'fr (5)', 'de (3)', 'gr (3)', 'gt (2)', 'hn (2)', 'hk (1)', 'hu (3)', 'is (2)', 'in (3)', 'id (2)', 'ie (2)', 'il (3)', 'it (3)', 'lv (2)', 'lt (2)', 'lu (5)', 'my (2)', 'mx (1)', 'ma (4)', 'nl (4)', 'nz (2)', 'ni (2)', 'no (4)', 'pa (2)', 'py (2)', 'pe (2)', 'ph (1)', 'pl (1)', 'pt (3)', 'ro (3)', 'ru (2)', 'sa (3)', 'sg (2)', 'sk (2)', 'za (3)', 'kr (2)', 'es (2)', 'se (4)', 'ch (4)', 'tw (1)', 'th (1)', 'tr (3)', 'ua (2)', 'ae (4)', 'uy (2)', 'vn (2)']"
13735,4TK1gDgb7QKoPFlzRrBRgR,Los Enanitos Verdes,3188387.0,73,"['argentine rock', 'latin alternative', 'latin pop', 'latin rock', 'mexican pop', 'rock en espanol', 'ska argentino']","['bo (1)', 'cl (1)', 'co (1)', 'cr (1)', 'ec (1)', 'sv (1)', 'gt (1)', 'hn (2)', 'mx (3)', 'ni (1)', 'py (1)', 'pe (2)']"
18212,0dlDsD7y6ccmDm8tuWCU6F,Freddie Dredd,1003899.0,73,"['aesthetic rap', 'phonk']","['ee (2)', 'lv (2)', 'lt (2)', 'ua (1)']"
10951,20gsENnposVs2I4rQ5kvrf,Sam Feldt,708920.0,73,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house', 'uk pop']","['us (2)', 'gb (2)', 'au (2)', 'at (6)', 'be (3)', 'bg (2)', 'ca (2)', 'cy (1)', 'cz (4)', 'dk (6)', 'do (1)', 'eg (1)', 'ee (8)', 'fi (1)', 'fr (2)', 'de (7)', 'gr (5)', 'hk (2)', 'hu (6)', 'is (3)', 'id (2)', 'ie (3)', 'il (1)', 'it (1)', 'lv (4)', 'lt (8)', 'lu (2)', 'my (4)', 'mt (5)', 'ma (1)', 'nl (11)', 'nz (2)', 'no (9)', 'ph (3)', 'pl (2)', 'pt (2)', 'ro (1)', 'sa (1)', 'sg (3)', 'sk (6)', 'za (1)', 'se (8)', 'ch (7)', 'tw (2)', 'th (2)', 'tr (1)', 'ae (1)', 'vn (1)']"
12368,76dRoxKtDwYkgCQePok9cU,Miksu / Macloud,73905.0,73,['german hip hop'],"['at (9)', 'de (9)', 'lu (7)', 'ch (9)']"
18408,6YVMFz59CuY7ngCxTxjpxE,aespa,2435060.0,73,['k-pop girl group'],"['hk (8)', 'id (9)', 'jp (8)', 'my (8)', 'ph (8)', 'sg (8)', 'kr (17)', 'tw (8)', 'th (12)', 'vn (9)']"
3934,1cNDP5yjU5vjeR8qMf4grg,YNW Melly,7972030.0,73,"['melodic rap', 'trap']","['us (8)', 'gb (5)', 'au (5)', 'at (4)', 'be (4)', 'bg (5)', 'ca (7)', 'cr (1)', 'cy (5)', 'cz (2)', 'dk (5)', 'do (1)', 'eg (2)', 'ee (4)', 'fi (4)', 'fr (1)', 'de (3)', 'gr (5)', 'hn (1)', 'hk (1)', 'hu (4)', 'is (5)', 'id (1)', 'ie (5)', 'il (4)', 'lv (5)', 'lt (5)', 'lu (5)', 'my (1)', 'mt (4)', 'ma (2)', 'nl (5)', 'nz (5)', 'no (5)', 'pa (1)', 'pt (2)', 'ro (5)', 'sa (3)', 'sg (1)', 'sk (2)', 'za (4)', 'se (3)', 'ch (4)', 'ae (4)']"
14701,5AZuEF0feCXMkUCwQiQlW7,Marracash,1822169.0,73,"['italian hip hop', 'italian underground hip hop', 'rap napoletano']","['it (61)', 'ch (2)']"
147726,61JrslREXq98hurYL2hYoc,Lata Mangeshkar,6268615.0,73,"['classic bollywood', 'desi pop', 'filmi', 'lata']",
16354,2E6AK3UPEGCvjnzuygCh2h,Night Skinny,154692.0,73,"['italian hip hop', 'rap siciliano', 'trap italiana']",['it (25)']
4130,6PH3FLQAxtqYy46Zv08bpV,Ivan Cornejo,469015.0,73,['nueva musica mexicana'],"['us (3)', 'at (1)', 'bo (1)', 'bg (1)', 'cr (1)', 'cy (1)', 'do (1)', 'ec (1)', 'sv (1)', 'ee (1)', 'de (1)', 'gr (1)', 'gt (1)', 'hn (1)', 'hu (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'mx (2)', 'ni (1)', 'pa (1)', 'py (1)', 'ro (1)', 'sk (1)', 'ch (1)']"
4136,5KNNVgR6LBIABRIomyCwKJ,Dermot Kennedy,1161121.0,73,"['folk-pop', 'irish pop', 'pop', 'uk pop']","['gb (6)', 'au (1)', 'at (4)', 'be (4)', 'bg (1)', 'ca (2)', 'cy (3)', 'dk (2)', 'ee (2)', 'fr (1)', 'de (3)', 'gr (1)', 'hu (1)', 'ie (27)', 'lv (2)', 'lt (2)', 'lu (3)', 'mt (2)', 'nl (2)', 'nz (1)', 'no (2)', 'pl (1)', 'pt (1)', 'ro (1)', 'sk (2)', 'za (1)', 'se (2)', 'ch (4)', 'ae (1)']"
149,1WgXqy2Dd70QQOU7Ay074N,AURORA,2426951.0,73,"['art pop', 'norwegian pop']","['us (1)', 'gb (2)', 'ar (1)', 'au (1)', 'at (3)', 'be (1)', 'bo (1)', 'br (1)', 'bg (1)', 'ca (1)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (1)', 'cz (1)', 'dk (1)', 'do (1)', 'ec (1)', 'eg (1)', 'sv (1)', 'ee (2)', 'fi (1)', 'fr (1)', 'de (3)', 'gr (1)', 'gt (1)', 'hn (1)', 'hk (1)', 'hu (1)', 'is (1)', 'in (1)', 'id (1)', 'ie (2)', 'il (1)', 'it (1)', 'lv (2)', 'lt (3)', 'lu (1)', 'my (1)', 'mx (1)', 'ma (1)', 'nl (1)', 'nz (1)', 'ni (1)', 'no (19)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'ro (1)', 'ru (1)', 'sa (1)', 'sg (1)', 'sk (2)', 'za (1)', 'kr (1)', 'es (2)', 'se (1)', 'ch (1)', 'tw (1)', 'th (1)', 'tr (1)', 'ua (2)', 'ae (1)', 'uy (1)', 'vn (2)']"
3864,07XSN3sPlIlB2L2XNcTwJw,KISS,7606668.0,73,"['album rock', 'glam rock', 'hard rock', 'metal', 'rock']","['ee (1)', 'fi (1)', 'lv (1)', 'lt (1)', 'ru (1)', 'ua (1)']"
12467,4MoAOfV4ROWofLG3a3hhBN,Jon Pardi,1465786.0,73,"['contemporary country', 'country', 'country road', 'modern country rock']","['us (5)', 'ca (3)']"
15281,6nS5roXSAGhTGr34W6n7Et,Disclosure,2057222.0,73,"['edm', 'house', 'pop', 'uk dance', 'uk pop']","['us (5)', 'gb (14)', 'ar (4)', 'au (11)', 'at (3)', 'be (7)', 'bo (3)', 'br (4)', 'bg (3)', 'ca (5)', 'cl (4)', 'co (5)', 'cr (3)', 'cy (1)', 'cz (3)', 'dk (4)', 'do (3)', 'ec (4)', 'sv (3)', 'ee (4)', 'fi (4)', 'fr (4)', 'de (4)', 'gr (3)', 'gt (4)', 'hn (3)', 'hk (3)', 'hu (3)', 'is (4)', 'ie (13)', 'it (5)', 'lv (6)', 'lt (12)', 'lu (3)', 'my (3)', 'mt (3)', 'mx (4)', 'nl (7)', 'nz (9)', 'ni (3)', 'no (5)', 'pa (4)', 'py (3)', 'pe (2)', 'ph (3)', 'pl (11)', 'pt (10)', 'sg (3)', 'sk (5)', 'es (6)', 'se (4)', 'ch (6)', 'tw (5)', 'tr (4)', 'uy (4)']"
18432,1SXhEXzOTF7YeuQX59m7pT,NATTAN,1057184.0,73,[],"['br (7)', 'py (1)']"
3590,68YeXpLt3jB7JHQS5ZjMGo,Teto,1832695.0,73,['trap baiano'],"['br (10)', 'pt (6)']"
106388,4LAFtDzlQM89xov636hMVv,Dallass,15768.0,73,['trap brasileiro'],
18313,2KC9Qb60EaY0kW4eH68vr3,ITZY,4697993.0,73,['k-pop girl group'],"['bg (4)', 'ee (1)', 'hk (8)', 'id (8)', 'jp (8)', 'my (10)', 'pe (1)', 'ph (9)', 'ro (2)', 'ru (4)', 'sa (5)', 'sg (9)', 'kr (9)', 'tw (8)', 'th (9)', 'ua (1)', 'ae (4)', 'vn (8)']"
78020,22WZ7M8sxp5THdruNY3gXt,The Doors,6794163.0,72,"['acid rock', 'classic rock', 'psychedelic rock', 'rock']",
6145,5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,8031860.0,72,"['dance pop', 'pop', 'post-teen pop', 'uk pop']","['us (6)', 'gb (6)', 'ar (3)', 'au (6)', 'at (5)', 'be (6)', 'bo (5)', 'br (3)', 'bg (6)', 'ca (8)', 'cl (3)', 'co (4)', 'cr (4)', 'cy (6)', 'cz (6)', 'dk (5)', 'do (4)', 'ec (4)', 'sv (5)', 'ee (6)', 'fi (6)', 'fr (4)', 'de (6)', 'gr (6)', 'gt (5)', 'hn (5)', 'hk (7)', 'hu (6)', 'is (6)', 'in (2)', 'id (6)', 'ie (6)', 'il (3)', 'it (6)', 'jp (4)', 'lv (6)', 'lt (6)', 'lu (6)', 'my (8)', 'mt (8)', 'mx (4)', 'nl (7)', 'nz (7)', 'ni (4)', 'no (6)', 'pa (5)', 'py (3)', 'pe (3)', 'ph (7)', 'pl (6)', 'pt (6)', 'ro (2)', 'sg (9)', 'sk (6)', 'za (1)', 'es (5)', 'se (5)', 'ch (6)', 'tw (10)', 'th (2)', 'tr (6)', 'ae (1)', 'uy (4)', 'vn (4)']"
9144,6Ad91Jof8Niiw0lGLLi3NW,YUNGBLUD,1970447.0,72,"['british indie rock', 'modern rock', 'rock']","['us (1)', 'gb (4)', 'au (1)', 'at (3)', 'be (1)', 'bg (2)', 'ca (1)', 'cy (1)', 'cz (4)', 'dk (1)', 'ee (3)', 'fi (1)', 'de (1)', 'gr (1)', 'hk (1)', 'hu (3)', 'in (1)', 'ie (1)', 'il (1)', 'lv (2)', 'lt (2)', 'lu (2)', 'my (1)', 'mt (1)', 'nl (1)', 'nz (1)', 'no (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'ro (2)', 'sg (1)', 'sk (2)', 'se (1)', 'ch (1)', 'tw (1)', 'th (1)', 'vn (1)']"
11287,2kXKa3aAFngGz2P4GjG5w2,SCH,1707242.0,72,"['french hip hop', 'pop urbaine', 'rap marseille']","['be (47)', 'fr (100)', 'it (1)', 'lu (27)', 'ma (37)', 'ch (37)']"
281,5EvFsr3kj42KNv97ZEnqij,Shaggy,1795159.0,72,"['dance pop', 'pop rap', 'reggae fusion']","['us (1)', 'gb (2)', 'ar (1)', 'au (1)', 'at (1)', 'be (1)', 'br (1)', 'bg (1)', 'ca (3)', 'cl (2)', 'co (2)', 'cr (1)', 'cz (2)', 'do (1)', 'ec (2)', 'sv (2)', 'ee (1)', 'fi (4)', 'de (1)', 'gr (3)', 'gt (2)', 'hn (2)', 'hk (2)', 'hu (2)', 'is (1)', 'ie (2)', 'it (2)', 'lv (1)', 'lt (1)', 'my (2)', 'mt (1)', 'mx (3)', 'nl (1)', 'nz (1)', 'ni (1)', 'no (2)', 'pa (2)', 'pe (1)', 'ph (2)', 'pl (2)', 'pt (1)', 'sa (1)', 'sg (2)', 'sk (2)', 'es (3)', 'se (1)', 'ch (2)', 'tw (2)', 'tr (2)']"
4296,6vTqEFbTtTRJsuIpzZgjxi,Grupo Menos É Mais,2096102.0,72,"['pagode', 'pagode novo']",['br (12)']
14277,2y8Jo9CKhJvtfeKOsYzRdT,Rod Stewart,3755474.0,72,"['mellow gold', 'soft rock']","['at (2)', 'be (1)', 'bg (1)', 'cz (1)', 'ee (1)', 'fi (1)', 'de (2)', 'gr (2)', 'hu (2)', 'is (1)', 'lv (1)', 'lt (3)', 'mt (2)', 'pl (1)', 'sk (2)', 'se (2)', 'ch (2)']"
3059,2CKOmarVWvWqkNWUatHCex,Ana Castela,245599.0,72,[],"['br (1)', 'pt (1)']"
11386,4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,5505570.0,72,"['dance pop', 'pop']","['us (4)', 'gb (3)', 'ar (1)', 'au (3)', 'at (4)', 'be (2)', 'bo (1)', 'br (2)', 'bg (2)', 'ca (5)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (1)', 'cz (4)', 'dk (2)', 'do (1)', 'ec (1)', 'sv (1)', 'ee (3)', 'fi (2)', 'fr (1)', 'de (3)', 'gr (3)', 'gt (1)', 'hn (1)', 'hk (4)', 'hu (3)', 'is (2)', 'ie (3)', 'it (2)', 'jp (1)', 'lv (3)', 'lt (4)', 'lu (2)', 'my (3)', 'mt (3)', 'mx (1)', 'nl (2)', 'nz (2)', 'no (2)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (4)', 'pl (3)', 'pt (2)', 'ro (1)', 'sg (4)', 'sk (3)', 'za (1)', 'kr (1)', 'es (1)', 'se (2)', 'ch (3)', 'tw (2)', 'tr (2)', 'ae (1)', 'uy (1)']"
5146,7b79bQFziJFedJb75k6hFt,Tion Wayne,658509.0,72,['london rap'],"['us (1)', 'gb (10)', 'au (1)', 'at (2)', 'be (1)', 'bg (2)', 'ca (1)', 'cy (3)', 'cz (1)', 'dk (1)', 'do (1)', 'eg (1)', 'ee (1)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'is (2)', 'ie (6)', 'il (1)', 'it (2)', 'lv (1)', 'lt (1)', 'lu (2)', 'my (1)', 'ma (1)', 'nl (1)', 'nz (1)', 'no (1)', 'pa (1)', 'pl (1)', 'pt (1)', 'ro (2)', 'sa (1)', 'sg (1)', 'sk (1)', 'za (1)', 'kr (1)', 'es (1)', 'se (2)', 'ch (2)', 'tr (2)', 'ae (1)']"
49305,4FlG0V0jhLO4qGpayFOphj,EST Gee,288430.0,72,"['kentucky hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",
730,4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",3592523.0,72,"['disco', 'funk', 'jazz funk', 'quiet storm', 'soul']","['us (1)', 'gb (1)', 'au (1)', 'be (1)', 'ca (1)', 'cz (1)', 'dk (1)', 'ee (1)', 'fr (1)', 'hu (1)', 'is (1)', 'ie (1)', 'il (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'nl (1)', 'nz (2)', 'pl (1)', 'sa (1)', 'sk (1)', 'se (1)', 'ch (1)']"
6140,28ie4NNTa2VW2QV4Zray8M,Mc Poze do Rodo,2712708.0,72,[],"['br (10)', 'pt (7)']"
16550,7f4ignuCJhLXfZ9giKT7rH,NCT 127,5670675.0,72,"['k-pop', 'k-pop boy group']","['hk (2)', 'id (17)', 'jp (2)', 'my (15)', 'ph (2)', 'sg (9)', 'kr (20)', 'tw (3)', 'th (43)', 'vn (8)']"
17080,6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,1114074.0,72,"['indie folk', 'stomp and holler']","['us (1)', 'gb (1)', 'ar (1)', 'au (1)', 'at (1)', 'be (1)', 'bo (1)', 'br (1)', 'bg (1)', 'ca (1)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (1)', 'cz (1)', 'do (1)', 'ec (1)', 'sv (1)', 'ee (1)', 'fr (1)', 'de (1)', 'gr (1)', 'gt (1)', 'hn (1)', 'hk (1)', 'hu (1)', 'is (1)', 'id (1)', 'ie (1)', 'it (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'mt (2)', 'mx (1)', 'nl (1)', 'nz (1)', 'ni (1)', 'no (1)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (1)', 'pl (2)', 'pt (1)', 'ro (1)', 'sg (1)', 'sk (1)', 'es (1)', 'se (1)', 'ch (2)', 'tw (1)', 'tr (1)', 'uy (1)']"
12714,5YwzDz4RJfTiMHS4tdR5Lf,Xamã,1922404.0,72,"['brazilian hip hop', 'funk carioca', 'trap brasileiro']","['br (7)', 'lu (1)', 'py (1)', 'pt (1)']"
24311,3UUJfRbrA2nTbcg4i0MOwu,Original Broadway Cast of Hamilton,418604.0,72,"['broadway', 'hollywood', 'show tunes']",
342,39yVoqm6sYFvvqF1RciUVf,Carlos Rivera,3727370.0,72,"['latin arena pop', 'latin pop', 'mexican pop']","['ar (1)', 'bo (4)', 'co (1)', 'cr (5)', 'ec (2)', 'gt (3)', 'hn (1)', 'mx (13)', 'pa (1)', 'pe (3)', 'uy (2)']"
